delivery_id,order_id,partner_id,delivery_status,delivery_time
3719,4719,59,Picked Up,30
3720,4720,63,Delivered,48
3721,4721,69,Assigned,25
3722,4722,10,Delivered,22
3723,4723,70,Delivered,17
3724,4724,8,Delivered,25
3725,4725,78,Delivered,47
3726,4726,85,Delivered,45
3727,4727,80,Cancelled,49
3728,4728,93,Delivered,21
3729,4729,84,Delivered,44
3730,4730,8,Picked Up,37
3731,4731,99,Delivered,32
3732,4732,60,Picked Up,58
3733,4733,55,Picked Up,36
3734,4734,70,Picked Up,38
3735,4735,59,Cancelled,38
3736,4736,58,Assigned,16
3737,4737,29,Cancelled,29
3738,4738,52,Picked Up,44
3739,4739,94,Delivered,55
3740,4740,76,Cancelled,32
3741,4741,99,Delivered,53
3742,4742,11,Cancelled,16
3743,4743,75,Cancelled,54
3744,4744,92,Assigned,52
3745,4745,81,Delivered,45
3746,4746,68,Delivered,49
3747,4747,92,Cancelled,40
3748,4748,41,Delivered,28
3749,4749,99,Delivered,49
3750,4750,1,Delivered,35
3751,4751,28,Delivered,31
3752,4752,28,Delivered,31
3753,4753,79,Cancelled,49
3754,4754,23,Delivered,44
3755,4755,5,Delivered,16
3756,4756,20,Delivered,44
3757,4757,45,Delivered,31
3758,4758,58,Delivered,27
3759,4759,91,Cancelled,54
3760,4760,56,Cancelled,33
3761,4761,92,Delivered,42
3762,4762,27,Assigned,23
3763,4763,44,Delivered,21
3764,4764,61,Cancelled,24
3765,4765,82,Delivered,18
3766,4766,25,Cancelled,37
3767,4767,65,Delivered,20
3768,4768,61,Cancelled,26
3769,4769,50,Delivered,58
3770,4770,32,Cancelled,16
3771,4771,70,Cancelled,18
3772,4772,96,Delivered,50
3773,4773,82,Picked Up,15
3774,4774,69,Picked Up,47
3775,4775,92,Delivered,59
3776,4776,11,Delivered,25
3777,4777,99,Delivered,47
3778,4778,3,Delivered,34
3779,4779,90,Delivered,18
3780,4780,51,Delivered,58
3781,4781,100,Delivered,45
3782,4782,17,Delivered,21
3783,4783,18,Delivered,21
3784,4784,90,Delivered,48
3785,4785,14,Delivered,51
3786,4786,68,Delivered,57
3787,4787,59,Delivered,42
3788,4788,30,Delivered,23
3789,4789,11,Delivered,24
3790,4790,54,Delivered,27
3791,4791,84,Delivered,22
3792,4792,10,Delivered,43
3793,4793,98,Delivered,40
3794,4794,69,Delivered,48
3795,4795,83,Delivered,32
3796,4796,54,Picked Up,34
3797,4797,13,Delivered,45
3798,4798,31,Delivered,53
3799,4799,40,Delivered,50
3800,4800,73,Delivered,27
3801,4801,82,Delivered,33
3802,4802,24,Delivered,26
3803,4803,41,Delivered,43
3804,4804,49,Assigned,52
3805,4805,73,Picked Up,59
3806,4806,63,Picked Up,45
3807,4807,97,Delivered,58
3808,4808,74,Delivered,20
3809,4809,50,Picked Up,39
3810,4810,5,Delivered,25
3811,4811,86,Picked Up,30
3812,4812,85,Delivered,16
3813,4813,13,Delivered,58
3814,4814,93,Delivered,54
3815,4815,46,Picked Up,56
3816,4816,8,Picked Up,43
3817,4817,83,Cancelled,19
3818,4818,45,Picked Up,21
3819,4819,80,Assigned,39
3820,4820,94,Picked Up,55
3821,4821,95,Delivered,24
3822,4822,29,Delivered,56
3823,4823,40,Delivered,46
3824,4824,20,Delivered,60
3825,4825,76,Delivered,19
3826,4826,90,Delivered,38
3827,4827,82,Picked Up,53
3828,4828,91,Delivered,58
3829,4829,88,Picked Up,29
3830,4830,30,Cancelled,47
3831,4831,100,Delivered,20
3832,4832,51,Delivered,58
3833,4833,75,Picked Up,16
3834,4834,56,Delivered,50
3835,4835,95,Cancelled,47
3836,4836,12,Delivered,59
3837,4837,94,Delivered,40
3838,4838,7,Picked Up,27
3839,4839,4,Assigned,49
3840,4840,8,Delivered,20
3841,4841,82,Assigned,28
3842,4842,34,Delivered,32
3843,4843,73,Delivered,41
3844,4844,32,Delivered,42
3845,4845,68,Delivered,59
3846,4846,67,Delivered,43
3847,4847,79,Picked Up,30
3848,4848,37,Delivered,24
3849,4849,38,Picked Up,31
3850,4850,13,Picked Up,42
3851,4851,60,Delivered,24
3852,4852,13,Cancelled,49
3853,4853,63,Picked Up,33
3854,4854,31,Delivered,54
3855,4855,53,Delivered,46
3856,4856,39,Delivered,53
3857,4857,82,Delivered,23
3858,4858,51,Assigned,30
3859,4859,94,Delivered,48
3860,4860,62,Delivered,53
3861,4861,93,Picked Up,26
3862,4862,75,Cancelled,36
3863,4863,14,Delivered,58
3864,4864,22,Assigned,60
3865,4865,76,Delivered,50
3866,4866,40,Delivered,31
3867,4867,68,Cancelled,24
3868,4868,49,Delivered,43
3869,4869,62,Delivered,29
3870,4870,14,Cancelled,26
3871,4871,44,Assigned,21
3872,4872,17,Picked Up,50
3873,4873,60,Delivered,40
3874,4874,29,Delivered,15
3875,4875,33,Cancelled,21
3876,4876,80,Delivered,31
3877,4877,34,Delivered,42
3878,4878,44,Picked Up,26
3879,4879,99,Delivered,34
3880,4880,52,Cancelled,54
3881,4881,52,Assigned,36
3882,4882,98,Delivered,41
3883,4883,76,Delivered,19
3884,4884,62,Delivered,19
3885,4885,60,Delivered,30
3886,4886,48,Picked Up,57
3887,4887,19,Picked Up,50
3888,4888,39,Delivered,31
3889,4889,83,Delivered,16
3890,4890,92,Picked Up,35
3891,4891,1,Picked Up,16
3892,4892,46,Cancelled,43
3893,4893,34,Picked Up,36
3894,4894,91,Assigned,17
3895,4895,63,Delivered,41
3896,4896,40,Assigned,44
3897,4897,67,Delivered,22
3898,4898,29,Assigned,57
3899,4899,32,Delivered,26
3900,4900,59,Delivered,17
3901,4901,64,Assigned,30
3902,4902,26,Delivered,53
3903,4903,37,Assigned,26
3904,4904,82,Cancelled,23
3905,4905,33,Delivered,23
3906,4906,37,Cancelled,49
3907,4907,69,Delivered,39
3908,4908,2,Picked Up,27
3909,4909,47,Cancelled,30
3910,4910,40,Delivered,46
3911,4911,55,Picked Up,37
3912,4912,40,Delivered,21
3913,4913,34,Delivered,21
3914,4914,83,Cancelled,52
3915,4915,84,Delivered,17
3916,4916,84,Delivered,33
3917,4917,87,Cancelled,44
3918,4918,29,Assigned,56
3919,4919,85,Picked Up,20
3920,4920,81,Delivered,51
3921,4921,65,Cancelled,56
3922,4922,31,Cancelled,35
3923,4923,67,Delivered,33
3924,4924,72,Picked Up,15
3925,4925,87,Delivered,23
3926,4926,59,Delivered,19
3927,4927,18,Delivered,46
3928,4928,90,Delivered,35
3929,4929,50,Picked Up,47
3930,4930,44,Delivered,53
3931,4931,1,Cancelled,52
3932,4932,13,Picked Up,43
3933,4933,37,Delivered,46
3934,4934,73,Delivered,15
3935,4935,68,Delivered,57
3936,4936,25,Delivered,49
3937,4937,77,Picked Up,25
3938,4938,22,Assigned,55
3939,4939,6,Cancelled,40
3940,4940,34,Cancelled,21
3941,4941,78,Assigned,39
3942,4942,42,Assigned,33
3943,4943,5,Delivered,59
3944,4944,73,Delivered,44
3945,4945,54,Delivered,35
3946,4946,17,Cancelled,41
3947,4947,82,Delivered,50
3948,4948,58,Delivered,48
3949,4949,2,Delivered,30
3950,4950,71,Delivered,35
3951,4951,54,Delivered,41
3952,4952,6,Delivered,50
3953,4953,2,Delivered,52
3954,4954,70,Delivered,57
3955,4955,16,Cancelled,48
3956,4956,99,Assigned,47
3957,4957,2,Delivered,59
3958,4958,32,Delivered,15
3959,4959,43,Delivered,44
3960,4960,69,Delivered,49
3961,4961,51,Cancelled,48
3962,4962,95,Delivered,55
3963,4963,21,Cancelled,56
3964,4964,81,Delivered,18
3965,4965,97,Delivered,15
3966,4966,59,Delivered,18
3967,4967,70,Delivered,42
3968,4968,74,Picked Up,25
3969,4969,22,Delivered,60
3970,4970,76,Delivered,39
3971,4971,83,Delivered,25
3972,4972,15,Delivered,32
3973,4973,9,Delivered,59
3974,4974,9,Assigned,50
3975,4975,8,Delivered,15
3976,4976,100,Picked Up,23
3977,4977,59,Picked Up,23
3978,4978,80,Picked Up,25
3979,4979,89,Assigned,34
3980,4980,20,Picked Up,50
3981,4981,53,Delivered,36
3982,4982,69,Cancelled,30
3983,4983,40,Assigned,25
3984,4984,91,Delivered,27
3985,4985,72,Assigned,55
3986,4986,70,Delivered,56
3987,4987,84,Delivered,54
3988,4988,42,Delivered,53
3989,4989,12,Delivered,54
3990,4990,19,Cancelled,29
3991,4991,31,Delivered,38
3992,4992,68,Assigned,37
3993,4993,59,Cancelled,24
3994,4994,66,Picked Up,29
3995,4995,34,Delivered,56
3996,4996,28,Picked Up,48
3997,4997,78,Delivered,42
3998,4998,11,Picked Up,53
3999,4999,4,Delivered,35
4000,5000,72,Delivered,38
4001,5001,27,Delivered,59
4002,5002,82,Delivered,52
4003,5003,53,Delivered,32
4004,5004,93,Assigned,53
4005,5005,86,Cancelled,18
4006,5006,87,Cancelled,54
4007,5007,39,Delivered,42
4008,5008,60,Assigned,35
4009,5009,81,Picked Up,25
4010,5010,84,Delivered,26
4011,5011,60,Assigned,47
4012,5012,79,Picked Up,59
4013,5013,13,Delivered,36
4014,5014,34,Assigned,20
4015,5015,10,Assigned,54
4016,5016,16,Delivered,55
4017,5017,21,Assigned,32
4018,5018,44,Cancelled,48
4019,5019,39,Assigned,45
4020,5020,35,Assigned,31
4021,5021,6,Cancelled,17
4022,5022,74,Cancelled,26
4023,5023,54,Delivered,50
4024,5024,100,Assigned,40
4025,5025,45,Picked Up,49
4026,5026,3,Delivered,57
4027,5027,24,Delivered,18
4028,5028,72,Picked Up,57
4029,5029,3,Delivered,44
4030,5030,3,Delivered,51
4031,5031,64,Delivered,28
4032,5032,98,Picked Up,57
4033,5033,42,Delivered,35
4034,5034,88,Delivered,57
4035,5035,79,Delivered,36
4036,5036,45,Cancelled,59
4037,5037,98,Delivered,55
4038,5038,54,Assigned,16
4039,5039,90,Picked Up,50
4040,5040,35,Delivered,53
4041,5041,94,Delivered,15
4042,5042,14,Delivered,59
4043,5043,84,Assigned,22
4044,5044,17,Cancelled,28
4045,5045,49,Cancelled,24
4046,5046,35,Picked Up,26
4047,5047,38,Assigned,56
4048,5048,88,Delivered,45
4049,5049,87,Delivered,15
4050,5050,18,Delivered,22
4051,5051,74,Picked Up,17
4052,5052,51,Picked Up,43
4053,5053,18,Delivered,59
4054,5054,35,Cancelled,42
4055,5055,7,Assigned,38
4056,5056,61,Picked Up,46
4057,5057,21,Cancelled,33
4058,5058,69,Delivered,46
4059,5059,37,Delivered,39
4060,5060,32,Delivered,58
4061,5061,69,Delivered,36
4062,5062,57,Delivered,57
4063,5063,69,Assigned,16
4064,5064,80,Delivered,58
4065,5065,8,Delivered,60
4066,5066,89,Cancelled,41
4067,5067,32,Delivered,56
4068,5068,59,Delivered,55
4069,5069,99,Picked Up,20
4070,5070,65,Delivered,31
4071,5071,100,Delivered,17
4072,5072,87,Delivered,25
4073,5073,25,Delivered,35
4074,5074,100,Cancelled,51
4075,5075,62,Delivered,44
4076,5076,32,Delivered,42
4077,5077,72,Cancelled,56
4078,5078,97,Delivered,47
4079,5079,62,Delivered,37
4080,5080,58,Delivered,37
4081,5081,45,Delivered,36
4082,5082,66,Delivered,50
4083,5083,42,Delivered,49
4084,5084,47,Delivered,42
4085,5085,98,Delivered,32
4086,5086,65,Delivered,48
4087,5087,22,Picked Up,40
4088,5088,40,Cancelled,47
4089,5089,61,Delivered,29
4090,5090,6,Delivered,18
4091,5091,23,Delivered,37
4092,5092,34,Delivered,56
4093,5093,34,Delivered,30
4094,5094,31,Delivered,43
4095,5095,80,Assigned,37
4096,5096,18,Assigned,31
4097,5097,82,Picked Up,47
4098,5098,37,Delivered,44
4099,5099,1,Delivered,22
4100,5100,89,Picked Up,34
4101,5101,48,Delivered,36
4102,5102,86,Picked Up,39
4103,5103,28,Cancelled,27
4104,5104,62,Delivered,42
4105,5105,78,Delivered,56
4106,5106,14,Cancelled,19
4107,5107,67,Delivered,52
4108,5108,51,Picked Up,22
4109,5109,26,Assigned,56
4110,5110,57,Cancelled,38
4111,5111,84,Assigned,37
4112,5112,42,Assigned,32
4113,5113,21,Delivered,51
4114,5114,68,Delivered,57
4115,5115,25,Delivered,56
4116,5116,20,Delivered,19
4117,5117,79,Picked Up,54
4118,5118,59,Cancelled,44
4119,5119,93,Delivered,20
4120,5120,67,Delivered,21
4121,5121,92,Picked Up,39
4122,5122,57,Picked Up,44
4123,5123,38,Cancelled,27
4124,5124,49,Delivered,31
4125,5125,70,Assigned,15
4126,5126,76,Assigned,36
4127,5127,78,Delivered,43
4128,5128,13,Delivered,29
4129,5129,88,Delivered,51
4130,5130,99,Delivered,45
4131,5131,33,Assigned,28
4132,5132,82,Delivered,45
4133,5133,50,Picked Up,48
4134,5134,69,Assigned,28
4135,5135,92,Assigned,41
4136,5136,11,Delivered,55
4137,5137,95,Delivered,59
4138,5138,68,Picked Up,45
4139,5139,59,Delivered,34
4140,5140,94,Delivered,48
4141,5141,87,Delivered,49
4142,5142,38,Delivered,20
4143,5143,80,Delivered,55
4144,5144,41,Delivered,19
4145,5145,89,Delivered,51
4146,5146,95,Delivered,55
4147,5147,4,Cancelled,35
4148,5148,25,Picked Up,19
4149,5149,18,Delivered,16
4150,5150,48,Delivered,59
4151,5151,63,Delivered,18
4152,5152,18,Picked Up,49
4153,5153,97,Delivered,36
4154,5154,80,Delivered,49
4155,5155,98,Delivered,42
4156,5156,74,Delivered,38
4157,5157,73,Cancelled,21
4158,5158,82,Delivered,41
4159,5159,67,Delivered,29
4160,5160,5,Delivered,48
4161,5161,31,Delivered,28
4162,5162,14,Cancelled,48
4163,5163,89,Picked Up,30
4164,5164,45,Assigned,34
4165,5165,14,Delivered,30
4166,5166,98,Picked Up,31
4167,5167,42,Assigned,60
4168,5168,23,Delivered,26
4169,5169,48,Picked Up,48
4170,5170,8,Picked Up,26
4171,5171,37,Delivered,35
4172,5172,64,Delivered,21
4173,5173,99,Delivered,26
4174,5174,90,Delivered,32
4175,5175,99,Delivered,36
4176,5176,14,Cancelled,33
4177,5177,77,Delivered,47
4178,5178,53,Delivered,23
4179,5179,64,Picked Up,18
4180,5180,20,Delivered,21
4181,5181,60,Delivered,55
4182,5182,5,Delivered,48
4183,5183,96,Delivered,17
4184,5184,49,Delivered,55
4185,5185,63,Delivered,29
4186,5186,38,Delivered,28
4187,5187,27,Delivered,58
4188,5188,54,Delivered,26
4189,5189,84,Picked Up,39
4190,5190,27,Delivered,38
4191,5191,51,Delivered,19
4192,5192,91,Delivered,55
4193,5193,23,Assigned,50
4194,5194,85,Delivered,17
4195,5195,22,Delivered,24
4196,5196,13,Delivered,20
4197,5197,35,Picked Up,55
4198,5198,94,Delivered,37
4199,5199,13,Delivered,23
4200,5200,84,Delivered,57
4201,5201,49,Assigned,38
4202,5202,6,Delivered,57
4203,5203,40,Assigned,38
4204,5204,22,Delivered,18
4205,5205,82,Cancelled,24
4206,5206,93,Delivered,36
4207,5207,37,Picked Up,45
4208,5208,20,Delivered,31
4209,5209,5,Delivered,38
4210,5210,31,Delivered,40
4211,5211,10,Delivered,29
4212,5212,79,Delivered,15
4213,5213,35,Delivered,56
4214,5214,68,Assigned,23
4215,5215,61,Delivered,55
4216,5216,22,Delivered,32
4217,5217,7,Assigned,46
4218,5218,5,Cancelled,38
4219,5219,54,Assigned,57
4220,5220,29,Delivered,36
4221,5221,47,Delivered,40
4222,5222,31,Assigned,38
4223,5223,76,Assigned,19
4224,5224,68,Cancelled,24
4225,5225,72,Delivered,28
4226,5226,79,Assigned,43
4227,5227,39,Assigned,39
4228,5228,75,Assigned,17
4229,5229,6,Cancelled,37
4230,5230,92,Delivered,46
4231,5231,92,Delivered,27
4232,5232,68,Delivered,44
4233,5233,80,Picked Up,23
4234,5234,52,Picked Up,39
4235,5235,1,Assigned,58
4236,5236,37,Delivered,34
4237,5237,33,Delivered,38
4238,5238,4,Delivered,44
4239,5239,41,Delivered,36
4240,5240,53,Picked Up,40
4241,5241,45,Cancelled,35
4242,5242,67,Assigned,54
4243,5243,82,Picked Up,17
4244,5244,83,Delivered,35
4245,5245,69,Delivered,52
4246,5246,64,Cancelled,60
4247,5247,92,Delivered,25
4248,5248,26,Delivered,33
4249,5249,24,Delivered,31
4250,5250,31,Delivered,18
4251,5251,52,Delivered,59
4252,5252,9,Assigned,21
4253,5253,5,Cancelled,42
4254,5254,73,Delivered,21
4255,5255,95,Cancelled,30
4256,5256,49,Cancelled,30
4257,5257,44,Assigned,20
4258,5258,98,Picked Up,20
4259,5259,39,Picked Up,24
4260,5260,7,Cancelled,24
4261,5261,71,Delivered,21
4262,5262,18,Cancelled,24
4263,5263,28,Delivered,50
4264,5264,53,Picked Up,22
4265,5265,35,Delivered,60
4266,5266,99,Delivered,55
4267,5267,37,Delivered,34
4268,5268,18,Delivered,31
4269,5269,95,Assigned,24
4270,5270,22,Delivered,30
4271,5271,3,Delivered,29
4272,5272,89,Delivered,59
4273,5273,8,Delivered,16
4274,5274,13,Delivered,23
4275,5275,58,Assigned,53
4276,5276,22,Assigned,57
4277,5277,87,Delivered,31
4278,5278,85,Delivered,36
4279,5279,8,Picked Up,52
4280,5280,63,Assigned,21
4281,5281,92,Delivered,36
4282,5282,30,Cancelled,25
4283,5283,78,Delivered,39
4284,5284,15,Picked Up,46
4285,5285,53,Delivered,52
4286,5286,36,Picked Up,59
4287,5287,67,Delivered,41
4288,5288,95,Delivered,39
4289,5289,37,Delivered,49
4290,5290,97,Cancelled,53
4291,5291,59,Delivered,52
4292,5292,47,Delivered,39
4293,5293,9,Delivered,15
4294,5294,71,Delivered,15
4295,5295,83,Delivered,17
4296,5296,77,Delivered,40
4297,5297,32,Delivered,39
4298,5298,8,Delivered,46
4299,5299,25,Delivered,36
4300,5300,55,Delivered,25
4301,5301,54,Delivered,46
4302,5302,96,Cancelled,27
4303,5303,55,Delivered,52
4304,5304,19,Delivered,35
4305,5305,77,Picked Up,49
4306,5306,74,Delivered,60
4307,5307,58,Cancelled,44
4308,5308,26,Assigned,26
4309,5309,89,Delivered,27
4310,5310,65,Delivered,19
4311,5311,36,Delivered,25
4312,5312,77,Delivered,25
4313,5313,24,Delivered,48
4314,5314,29,Delivered,48
4315,5315,93,Cancelled,20
4316,5316,26,Assigned,35
4317,5317,23,Picked Up,25
4318,5318,28,Delivered,53
4319,5319,4,Delivered,24
4320,5320,63,Picked Up,16
4321,5321,99,Assigned,60
4322,5322,38,Cancelled,17
4323,5323,93,Picked Up,21
4324,5324,36,Delivered,19
4325,5325,22,Delivered,36
4326,5326,21,Delivered,52
4327,5327,20,Delivered,38
4328,5328,50,Delivered,58
4329,5329,4,Assigned,57
4330,5330,83,Assigned,29
4331,5331,74,Picked Up,29
4332,5332,90,Picked Up,37
4333,5333,5,Delivered,41
4334,5334,21,Picked Up,54
4335,5335,89,Delivered,27
4336,5336,83,Delivered,32
4337,5337,15,Delivered,27
4338,5338,44,Assigned,29
4339,5339,27,Picked Up,48
4340,5340,58,Assigned,56
4341,5341,75,Delivered,54
4342,5342,11,Picked Up,54
4343,5343,3,Delivered,30
4344,5344,98,Delivered,52
4345,5345,82,Picked Up,32
4346,5346,44,Assigned,45
4347,5347,47,Assigned,37
4348,5348,8,Assigned,59
4349,5349,24,Delivered,45
4350,5350,17,Delivered,26
4351,5351,95,Picked Up,58
4352,5352,25,Delivered,15
4353,5353,62,Delivered,50
4354,5354,54,Cancelled,19
4355,5355,72,Delivered,53
4356,5356,39,Assigned,34
4357,5357,51,Picked Up,44
4358,5358,37,Delivered,55
4359,5359,97,Delivered,25
4360,5360,96,Assigned,21
4361,5361,35,Assigned,30
4362,5362,95,Delivered,56
4363,5363,49,Cancelled,38
4364,5364,6,Assigned,55
4365,5365,99,Delivered,51
4366,5366,18,Picked Up,23
4367,5367,59,Cancelled,57
4368,5368,1,Picked Up,26
4369,5369,43,Cancelled,23
4370,5370,87,Picked Up,38
4371,5371,82,Picked Up,60
4372,5372,34,Picked Up,21
4373,5373,15,Picked Up,57
4374,5374,8,Cancelled,38
4375,5375,46,Picked Up,41
4376,5376,23,Picked Up,34
4377,5377,10,Delivered,42
4378,5378,85,Delivered,43
4379,5379,54,Picked Up,47
4380,5380,4,Cancelled,56
4381,5381,73,Cancelled,31
4382,5382,7,Picked Up,35
4383,5383,73,Delivered,34
4384,5384,62,Delivered,30
4385,5385,26,Delivered,32
4386,5386,22,Cancelled,33
4387,5387,99,Delivered,27
4388,5388,92,Delivered,16
4389,5389,56,Delivered,32
4390,5390,93,Picked Up,29
4391,5391,18,Delivered,55
4392,5392,9,Delivered,29
4393,5393,39,Cancelled,18
4394,5394,90,Picked Up,28
4395,5395,62,Delivered,37
4396,5396,20,Cancelled,60
4397,5397,35,Delivered,22
4398,5398,6,Assigned,19
4399,5399,43,Picked Up,41
4400,5400,69,Delivered,56
4401,5401,4,Assigned,38
4402,5402,31,Picked Up,19
4403,5403,96,Delivered,25
4404,5404,47,Delivered,40
4405,5405,36,Assigned,43
4406,5406,37,Delivered,50
4407,5407,60,Delivered,42
4408,5408,57,Picked Up,55
4409,5409,86,Delivered,33
4410,5410,37,Delivered,47
4411,5411,53,Picked Up,29
4412,5412,5,Delivered,57
4413,5413,95,Delivered,44
4414,5414,68,Delivered,17
4415,5415,94,Delivered,17
4416,5416,14,Delivered,33
4417,5417,38,Assigned,15
4418,5418,48,Delivered,53
4419,5419,82,Delivered,23
4420,5420,14,Delivered,47
4421,5421,62,Delivered,60
4422,5422,76,Picked Up,16
4423,5423,4,Delivered,31
4424,5424,75,Delivered,18
4425,5425,85,Cancelled,18
4426,5426,57,Delivered,59
4427,5427,25,Picked Up,19
4428,5428,94,Cancelled,33
4429,5429,73,Delivered,16
4430,5430,37,Assigned,53
4431,5431,27,Delivered,60
4432,5432,54,Delivered,18
4433,5433,34,Delivered,23
4434,5434,10,Delivered,44
4435,5435,6,Picked Up,32
4436,5436,88,Delivered,19
4437,5437,4,Cancelled,37
4438,5438,48,Cancelled,15
4439,5439,28,Delivered,38
4440,5440,94,Assigned,47
4441,5441,59,Assigned,35
4442,5442,5,Delivered,41
4443,5443,2,Cancelled,42
4444,5444,57,Cancelled,37
4445,5445,83,Delivered,32
4446,5446,15,Delivered,48
4447,5447,30,Delivered,19
4448,5448,43,Delivered,16
4449,5449,73,Delivered,22
4450,5450,35,Picked Up,23
4451,5451,59,Delivered,18
4452,5452,88,Delivered,19
4453,5453,44,Cancelled,29
4454,5454,70,Delivered,22
4455,5455,14,Delivered,22
4456,5456,16,Delivered,60
4457,5457,56,Delivered,45
4458,5458,13,Delivered,28
4459,5459,97,Delivered,54
4460,5460,25,Delivered,22
4461,5461,5,Delivered,21
4462,5462,83,Cancelled,41
4463,5463,42,Delivered,55
4464,5464,33,Picked Up,46
4465,5465,24,Delivered,37
4466,5466,28,Delivered,59
4467,5467,5,Delivered,27
4468,5468,64,Delivered,26
4469,5469,19,Delivered,43
4470,5470,19,Delivered,17
4471,5471,70,Picked Up,34
4472,5472,42,Cancelled,26
4473,5473,39,Delivered,50
4474,5474,67,Delivered,17
4475,5475,95,Assigned,42
4476,5476,87,Assigned,23
4477,5477,41,Cancelled,29
4478,5478,31,Delivered,17
4479,5479,13,Picked Up,15
4480,5480,75,Picked Up,56
4481,5481,79,Assigned,30
4482,5482,10,Cancelled,52
4483,5483,13,Cancelled,60
4484,5484,35,Cancelled,18
4485,5485,4,Cancelled,53
4486,5486,79,Picked Up,47
4487,5487,15,Delivered,54
4488,5488,58,Picked Up,22
4489,5489,76,Delivered,57
4490,5490,90,Cancelled,56
4491,5491,24,Assigned,48
4492,5492,58,Cancelled,34
4493,5493,94,Delivered,36
4494,5494,91,Assigned,31
4495,5495,80,Delivered,37
4496,5496,34,Picked Up,27
4497,5497,39,Picked Up,36
4498,5498,6,Delivered,40
4499,5499,55,Delivered,56
4500,5500,23,Delivered,30
4501,5501,69,Picked Up,42
4502,5502,81,Assigned,40
4503,5503,56,Delivered,50
4504,5504,9,Delivered,17
4505,5505,43,Delivered,25
4506,5506,73,Picked Up,23
4507,5507,90,Delivered,24
4508,5508,35,Delivered,16
4509,5509,95,Delivered,46
4510,5510,61,Delivered,54
4511,5511,67,Delivered,57
4512,5512,50,Delivered,44
4513,5513,65,Delivered,15
4514,5514,64,Delivered,47
4515,5515,89,Delivered,31
4516,5516,7,Assigned,54
4517,5517,29,Picked Up,37
4518,5518,11,Picked Up,59
4519,5519,29,Delivered,21
4520,5520,46,Delivered,51
4521,5521,23,Delivered,50
4522,5522,24,Picked Up,30
4523,5523,56,Delivered,20
4524,5524,91,Delivered,56
4525,5525,21,Delivered,20
4526,5526,58,Cancelled,24
4527,5527,76,Cancelled,35
4528,5528,94,Delivered,58
4529,5529,18,Delivered,56
4530,5530,52,Delivered,58
4531,5531,72,Cancelled,41
4532,5532,76,Delivered,22
4533,5533,12,Cancelled,16
4534,5534,71,Delivered,15
4535,5535,87,Delivered,54
4536,5536,4,Picked Up,51
4537,5537,24,Picked Up,56
4538,5538,86,Delivered,40
4539,5539,62,Delivered,41
4540,5540,3,Cancelled,48
4541,5541,54,Delivered,28
4542,5542,28,Cancelled,52
4543,5543,77,Picked Up,37
4544,5544,6,Delivered,40
4545,5545,90,Delivered,56
4546,5546,64,Delivered,15
4547,5547,92,Delivered,37
4548,5548,3,Assigned,56
4549,5549,4,Picked Up,17
4550,5550,44,Cancelled,18
4551,5551,87,Assigned,18
4552,5552,71,Delivered,17
4553,5553,54,Picked Up,54
4554,5554,24,Delivered,18
4555,5555,89,Picked Up,52
4556,5556,98,Assigned,17
4557,5557,45,Delivered,42
4558,5558,38,Delivered,19
4559,5559,75,Assigned,33
4560,5560,100,Delivered,23
4561,5561,34,Delivered,41
4562,5562,9,Delivered,18
4563,5563,48,Delivered,59
4564,5564,24,Assigned,55
4565,5565,97,Assigned,54
4566,5566,6,Delivered,40
4567,5567,12,Assigned,22
4568,5568,98,Picked Up,47
4569,5569,15,Picked Up,34
4570,5570,79,Assigned,28
4571,5571,53,Delivered,48
4572,5572,34,Assigned,15
4573,5573,31,Delivered,20
4574,5574,58,Delivered,32
4575,5575,73,Cancelled,59
4576,5576,12,Delivered,45
4577,5577,56,Delivered,36
4578,5578,48,Delivered,59
4579,5579,86,Cancelled,17
4580,5580,36,Delivered,46
4581,5581,44,Picked Up,27
4582,5582,95,Cancelled,21
4583,5583,43,Cancelled,43
4584,5584,46,Picked Up,57
4585,5585,17,Delivered,54
4586,5586,42,Delivered,60
4587,5587,69,Delivered,50
4588,5588,51,Delivered,27
4589,5589,75,Delivered,28
4590,5590,55,Delivered,33
4591,5591,72,Delivered,43
4592,5592,47,Delivered,45
4593,5593,48,Cancelled,28
4594,5594,99,Cancelled,35
4595,5595,10,Delivered,30
4596,5596,34,Picked Up,59
4597,5597,64,Delivered,27
4598,5598,77,Delivered,46
4599,5599,1,Assigned,21
4600,5600,22,Delivered,44
4601,5601,70,Delivered,60
4602,5602,4,Delivered,46
4603,5603,70,Delivered,15
4604,5604,15,Delivered,30
4605,5605,82,Delivered,15
4606,5606,65,Delivered,30
4607,5607,33,Delivered,40
4608,5608,2,Assigned,58
4609,5609,79,Delivered,51
4610,5610,60,Delivered,46
4611,5611,91,Assigned,49
4612,5612,46,Delivered,40
4613,5613,52,Delivered,51
4614,5614,3,Delivered,40
4615,5615,34,Delivered,32
4616,5616,77,Delivered,32
4617,5617,29,Cancelled,52
4618,5618,37,Picked Up,57
4619,5619,91,Delivered,60
4620,5620,10,Delivered,56
4621,5621,19,Delivered,59
4622,5622,22,Delivered,59
4623,5623,57,Delivered,42
4624,5624,14,Delivered,36
4625,5625,35,Cancelled,56
4626,5626,5,Delivered,39
4627,5627,3,Picked Up,26
4628,5628,67,Picked Up,34
4629,5629,53,Delivered,36
4630,5630,75,Delivered,20
4631,5631,91,Assigned,52
